source_id,datetime,property_name,temperature
interpolation,2019-04-14T19:51:16.000+0000,cooling_temperature,15.015852304275402
interpolation,2019-04-14T19:51:16.000+0000,heating_temperature,36.352443087173796
MICDEV001,2019-04-14T20:00:47.000+0000,cooling_temperature,14.999999999999998
MICDEV001,2019-04-14T20:00:47.000+0000,heating_temperature,36.4
interpolation,2019-04-14T20:51:16.000+0000,cooling_temperature,15.283682050055793
interpolation,2019-04-14T20:51:16.000+0000,heating_temperature,36.484115523465704
MICDEV001,2019-04-14T21:00:48.000+0000,heating_temperature,36.5
interpolation,2019-04-14T21:51:16.000+0000,cooling_temperature,15.620841304001274
interpolation,2019-04-14T21:51:16.000+0000,heating_temperature,36.41593559133815
MICDEV001,2019-04-14T22:00:50.000+0000,heating_temperature,36.4
interpolation,2019-04-14T22:51:16.000+0000,cooling_temperature,15.958000557946754
interpolation,2019-04-14T22:51:16.000+0000,heating_temperature,36.31599111604664
MICDEV001,2019-04-14T23:00:52.000+0000,heating_temperature,36.3
interpolation,2019-04-14T23:51:16.000+0000,cooling_temperature,16.295159811892233
interpolation,2019-04-14T23:51:16.000+0000,heating_temperature,36.21602332685366
MICDEV001,2019-04-15T00:00:53.000+0000,heating_temperature,36.2
interpolation,2019-04-15T00:51:16.000+0000,cooling_temperature,16.632319065837713
interpolation,2019-04-15T00:51:16.000+0000,heating_temperature,36.11607440310939
MICDEV001,2019-04-15T01:00:55.000+0000,heating_temperature,36.1
interpolation,2019-04-15T01:51:16.000+0000,cooling_temperature,16.9694783197832
interpolation,2019-04-15T01:51:16.000+0000,heating_temperature,36.058059142024156
interpolation,2019-04-15T02:51:16.000+0000,cooling_temperature,17.306637573728676
interpolation,2019-04-15T02:51:16.000+0000,heating_temperature,36.008079966680555
MICDEV001,2019-04-15T03:00:58.000+0000,heating_temperature,36.0
interpolation,2019-04-15T03:51:16.000+0000,cooling_temperature,17.64379682767416
interpolation,2019-04-15T03:51:16.000+0000,heating_temperature,35.958106607440314
interpolation,2019-04-15T04:51:16.000+0000,cooling_temperature,17.980956081619638
interpolation,2019-04-15T04:51:16.000+0000,heating_temperature,35.90813436979456
MICDEV001,2019-04-15T05:01:02.000+0000,heating_temperature,35.9
interpolation,2019-04-15T05:51:16.000+0000,cooling_temperature,18.318115335565118
interpolation,2019-04-15T05:51:16.000+0000,heating_temperature,35.98369897250764
MICDEV001,2019-04-15T06:01:03.000+0000,heating_temperature,36.0
interpolation,2019-04-15T06:51:16.000+0000,cooling_temperature,18.655274589510597
interpolation,2019-04-15T06:51:16.000+0000,heating_temperature,35.74905607995559
MICDEV001,2019-04-15T07:01:05.000+0000,heating_temperature,35.7
interpolation,2019-04-15T07:51:16.000+0000,cooling_temperature,18.99243384345608
interpolation,2019-04-15T07:51:16.000+0000,heating_temperature,35.11485285952249
MICDEV001,2019-04-15T08:01:07.000+0000,heating_temperature,35.0
interpolation,2019-04-15T08:51:16.000+0000,cooling_temperature,19.32959309740156
interpolation,2019-04-15T08:51:16.000+0000,heating_temperature,34.749319633435164
MICDEV001,2019-04-15T09:01:08.000+0000,heating_temperature,34.699999999999996
interpolation,2019-04-15T09:51:16.000+0000,cooling_temperature,19.66675235134704
interpolation,2019-04-15T09:51:16.000+0000,heating_temperature,34.52111210228962
MICDEV001,2019-04-15T09:57:11.000+0000,cooling_temperature,19.7
MICDEV001,2019-04-15T09:57:11.000+0000,heating_temperature,34.5
interpolation,2019-04-15T10:51:16.000+0000,cooling_temperature,15.465824541921156
interpolation,2019-04-15T10:51:16.000+0000,heating_temperature,34.77026651860078
MICDEV001,2019-04-15T10:57:13.000+0000,cooling_temperature,15.0
MICDEV001,2019-04-15T10:57:13.000+0000,heating_temperature,34.8
interpolation,2019-04-15T11:51:16.000+0000,cooling_temperature,14.987136567371385
interpolation,2019-04-15T11:51:16.000+0000,heating_temperature,34.89004164738547
interpolation,2019-04-15T12:51:16.000+0000,cooling_temperature,14.972857086192535
interpolation,2019-04-15T12:51:16.000+0000,heating_temperature,34.98999537251272
interpolation,2019-04-15T13:51:16.000+0000,cooling_temperature,14.958577605013685
interpolation,2019-04-15T13:51:16.000+0000,heating_temperature,35.08994909763999
MICDEV001,2019-04-15T13:57:18.000+0000,heating_temperature,35.1
interpolation,2019-04-15T14:51:16.000+0000,cooling_temperature,14.944298123834834
interpolation,2019-04-15T14:51:16.000+0000,heating_temperature,35.27983893362955
MICDEV001,2019-04-15T14:57:19.000+0000,heating_temperature,35.3
interpolation,2019-04-15T15:51:16.000+0000,cooling_temperature,14.930018642655984
interpolation,2019-04-15T15:51:16.000+0000,heating_temperature,35.12026651860078
MICDEV001,2019-04-15T15:57:21.000+0000,heating_temperature,35.1
interpolation,2019-04-15T16:51:16.000+0000,cooling_temperature,14.915739161477134
interpolation,2019-04-15T16:51:16.000+0000,heating_temperature,35.01018878400889
MICDEV001,2019-04-15T16:57:23.000+0000,heating_temperature,35.0
interpolation,2019-04-15T17:51:16.000+0000,cooling_temperature,14.901459680298284
interpolation,2019-04-15T17:51:16.000+0000,heating_temperature,34.910231847841175
MICDEV001,2019-04-15T17:57:24.000+0000,cooling_temperature,14.9
interpolation,2019-04-15T18:51:16.000+0000,cooling_temperature,14.989727928928376
interpolation,2019-04-15T18:51:16.000+0000,heating_temperature,34.81027349715396
MICDEV001,2019-04-15T18:57:26.000+0000,cooling_temperature,15.0
MICDEV001,2019-04-15T18:57:26.000+0000,heating_temperature,34.8
interpolation,2019-04-15T19:51:16.000+0000,cooling_temperature,16.075109464466152
interpolation,2019-04-15T19:51:16.000+0000,heating_temperature,34.620655191560246
MICDEV001,2019-04-15T19:57:28.000+0000,heating_temperature,34.6
interpolation,2019-04-15T20:51:16.000+0000,cooling_temperature,17.273373883066196
interpolation,2019-04-15T20:51:16.000+0000,heating_temperature,34.68964176617607
MICDEV001,2019-04-15T20:57:29.000+0000,heating_temperature,34.7
interpolation,2019-04-15T21:51:16.000+0000,cooling_temperature,18.47163830166624
interpolation,2019-04-15T21:51:16.000+0000,heating_temperature,34.789589117157135
MICDEV001,2019-04-15T21:57:31.000+0000,heating_temperature,34.8
interpolation,2019-04-15T22:51:16.000+0000,cooling_temperature,19.66990272026628
interpolation,2019-04-15T22:51:16.000+0000,heating_temperature,34.53139922265408
MICDEV001,2019-04-15T22:57:33.000+0000,heating_temperature,34.5
interpolation,2019-04-15T23:51:16.000+0000,cooling_temperature,20.868167138866326
interpolation,2019-04-15T23:51:16.000+0000,heating_temperature,34.947514579283535
MICDEV001,2019-04-15T23:57:34.000+0000,heating_temperature,35.0
interpolation,2019-04-16T00:51:16.000+0000,cooling_temperature,22.066431557466366
interpolation,2019-04-16T00:51:16.000+0000,heating_temperature,35.268350916157694
MICDEV001,2019-04-16T00:57:36.000+0000,heating_temperature,35.3
interpolation,2019-04-16T01:51:16.000+0000,cooling_temperature,23.264695976066413
interpolation,2019-04-16T01:51:16.000+0000,heating_temperature,35.47878956135481
MICDEV001,2019-04-16T01:57:38.000+0000,heating_temperature,35.5
interpolation,2019-04-16T02:51:16.000+0000,cooling_temperature,24.462960394666457
interpolation,2019-04-16T02:51:16.000+0000,heating_temperature,35.47021749190189
interpolation,2019-04-16T03:51:16.000+0000,cooling_temperature,25.661224813266497
interpolation,2019-04-16T03:51:16.000+0000,heating_temperature,35.43689958352615
interpolation,2019-04-16T04:51:16.000+0000,cooling_temperature,26.859489231866544
interpolation,2019-04-16T04:51:16.000+0000,heating_temperature,35.40358167515039
MICDEV001,2019-04-16T04:57:43.000+0000,heating_temperature,35.4
interpolation,2019-04-16T05:51:16.000+0000,cooling_temperature,28.057753650466587
interpolation,2019-04-16T05:51:16.000+0000,heating_temperature,35.310774784782005
MICDEV001,2019-04-16T05:57:44.000+0000,heating_temperature,35.3
interpolation,2019-04-16T06:51:16.000+0000,cooling_temperature,29.256018069066634
interpolation,2019-04-16T06:51:16.000+0000,heating_temperature,35.032481954469745
interpolation,2019-04-16T07:51:16.000+0000,cooling_temperature,30.454282487666674
interpolation,2019-04-16T07:51:16.000+0000,heating_temperature,34.73264852859523
MICDEV001,2019-04-16T07:57:48.000+0000,heating_temperature,34.7
interpolation,2019-04-16T08:51:16.000+0000,cooling_temperature,31.652546906266718
interpolation,2019-04-16T08:51:16.000+0000,heating_temperature,33.11840591618734
MICDEV001,2019-04-16T08:58:39.000+0000,cooling_temperature,31.8
MICDEV001,2019-04-16T08:58:39.000+0000,heating_temperature,32.9
interpolation,2019-04-16T09:51:16.000+0000,cooling_temperature,17.07142460427659
interpolation,2019-04-16T09:51:16.000+0000,heating_temperature,33.95204109969453
MICDEV001,2019-04-16T09:58:40.000+0000,cooling_temperature,15.0
MICDEV001,2019-04-16T09:58:40.000+0000,heating_temperature,34.1
interpolation,2019-04-16T10:51:16.000+0000,cooling_temperature,15.207088673036198
interpolation,2019-04-16T10:51:16.000+0000,heating_temperature,34.62570794003332
MICDEV001,2019-04-16T10:58:42.000+0000,heating_temperature,34.7
interpolation,2019-04-16T11:51:16.000+0000,cooling_temperature,15.443311493990038
interpolation,2019-04-16T11:51:16.000+0000,heating_temperature,34.787570569180936
interpolation,2019-04-16T12:51:16.000+0000,cooling_temperature,15.679534314943876
interpolation,2019-04-16T12:51:16.000+0000,heating_temperature,34.88752429430819
interpolation,2019-04-16T13:51:16.000+0000,cooling_temperature,15.915757135897715
interpolation,2019-04-16T13:51:16.000+0000,heating_temperature,34.98747801943544
MICDEV001,2019-04-16T13:58:47.000+0000,heating_temperature,35.0
interpolation,2019-04-16T14:51:16.000+0000,cooling_temperature,16.151979956851555
interpolation,2019-04-16T14:51:16.000+0000,heating_temperature,35.17484730705164
MICDEV001,2019-04-16T14:58:49.000+0000,heating_temperature,35.2
interpolation,2019-04-16T15:51:16.000+0000,cooling_temperature,16.388202777805397
interpolation,2019-04-16T15:51:16.000+0000,heating_temperature,34.850430435990006
MICDEV001,2019-04-16T15:58:50.000+0000,heating_temperature,34.8
interpolation,2019-04-16T16:51:16.000+0000,cooling_temperature,16.624425598759235
interpolation,2019-04-16T16:51:16.000+0000,heating_temperature,34.71265963353693
MICDEV001,2019-04-16T16:58:52.000+0000,heating_temperature,34.7
interpolation,2019-04-16T17:51:16.000+0000,cooling_temperature,16.860648419713073
interpolation,2019-04-16T17:51:16.000+0000,heating_temperature,34.21612158522509
interpolation,2019-04-16T18:51:16.000+0000,cooling_temperature,17.096871240666914
interpolation,2019-04-16T18:51:16.000+0000,heating_temperature,33.66206233166603
interpolation,2019-04-16T19:51:16.000+0000,cooling_temperature,17.333094061620752
interpolation,2019-04-16T19:51:16.000+0000,heating_temperature,33.10800307810697
interpolation,2019-04-16T20:51:16.000+0000,cooling_temperature,17.56931688257459
interpolation,2019-04-16T20:51:16.000+0000,heating_temperature,32.55394382454791
interpolation,2019-04-16T21:51:16.000+0000,cooling_temperature,17.80553970352843
interpolation,2019-04-16T21:51:16.000+0000,heating_temperature,31.999884570988847
interpolation,2019-04-16T22:51:16.000+0000,cooling_temperature,18.04176252448227
interpolation,2019-04-16T22:51:16.000+0000,heating_temperature,31.445825317429787
interpolation,2019-04-16T23:51:16.000+0000,cooling_temperature,18.277985345436107
interpolation,2019-04-16T23:51:16.000+0000,heating_temperature,30.89176606387072
interpolation,2019-04-17T00:51:16.000+0000,cooling_temperature,18.514208166389945
interpolation,2019-04-17T00:51:16.000+0000,heating_temperature,30.33770681031166
interpolation,2019-04-17T01:51:16.000+0000,cooling_temperature,18.750430987343787
interpolation,2019-04-17T01:51:16.000+0000,heating_temperature,29.7836475567526
interpolation,2019-04-17T02:51:16.000+0000,cooling_temperature,18.986653808297625
interpolation,2019-04-17T02:51:16.000+0000,heating_temperature,29.229588303193538
interpolation,2019-04-17T03:51:16.000+0000,cooling_temperature,19.222876629251466
interpolation,2019-04-17T03:51:16.000+0000,heating_temperature,28.675529049634477
interpolation,2019-04-17T04:51:16.000+0000,cooling_temperature,19.459099450205304
interpolation,2019-04-17T04:51:16.000+0000,heating_temperature,28.121469796075417
interpolation,2019-04-17T05:51:16.000+0000,cooling_temperature,19.695322271159142
interpolation,2019-04-17T05:51:16.000+0000,heating_temperature,27.567410542516356
interpolation,2019-04-17T06:51:16.000+0000,cooling_temperature,19.931545092112984
interpolation,2019-04-17T06:51:16.000+0000,heating_temperature,27.013351288957296
interpolation,2019-04-17T07:51:16.000+0000,cooling_temperature,20.16776791306682
interpolation,2019-04-17T07:51:16.000+0000,heating_temperature,26.45929203539823
interpolation,2019-04-17T08:51:16.000+0000,cooling_temperature,20.40399073402066
interpolation,2019-04-17T08:51:16.000+0000,heating_temperature,25.90523278183917
interpolation,2019-04-17T09:51:16.000+0000,cooling_temperature,20.6402135549745
interpolation,2019-04-17T09:51:16.000+0000,heating_temperature,25.35117352828011
interpolation,2019-04-17T10:51:16.000+0000,cooling_temperature,20.87643637592834
interpolation,2019-04-17T10:51:16.000+0000,heating_temperature,24.797114274721046
interpolation,2019-04-17T11:51:16.000+0000,cooling_temperature,21.11265919688218
interpolation,2019-04-17T11:51:16.000+0000,heating_temperature,24.24305502116199
interpolation,2019-04-17T12:51:16.000+0000,cooling_temperature,21.34888201783602
interpolation,2019-04-17T12:51:16.000+0000,heating_temperature,23.68899576760293
interpolation,2019-04-17T13:51:16.000+0000,cooling_temperature,21.585104838789857
interpolation,2019-04-17T13:51:16.000+0000,heating_temperature,23.134936514043865
MICDEV001,2019-04-17T13:55:03.000+0000,cooling_temperature,21.6
MICDEV001,2019-04-17T13:55:03.000+0000,heating_temperature,23.1
MICDEV001,2019-04-17T14:01:13.000+0000,cooling_temperature,21.1
MICDEV001,2019-04-17T14:01:13.000+0000,heating_temperature,23.7
MICDEV001,2019-04-17T14:49:08.000+0000,cooling_temperature,26.0
MICDEV001,2019-04-17T14:49:08.000+0000,heating_temperature,27.0
interpolation,2019-04-17T14:51:16.000+0000,cooling_temperature,25.609106052193226
interpolation,2019-04-17T14:51:16.000+0000,heating_temperature,27.131482509716825
MICDEV001,2019-04-17T15:49:10.000+0000,cooling_temperature,15.0
MICDEV001,2019-04-17T15:49:10.000+0000,heating_temperature,30.7
interpolation,2019-04-17T15:51:16.000+0000,cooling_temperature,15.002058624195188
interpolation,2019-04-17T15:51:16.000+0000,heating_temperature,30.76998056095529
MICDEV001,2019-04-17T16:49:11.000+0000,heating_temperature,32.7
interpolation,2019-04-17T16:51:16.000+0000,cooling_temperature,15.060876458343419
interpolation,2019-04-17T16:51:16.000+0000,heating_temperature,32.69786657780794
interpolation,2019-04-17T17:51:16.000+0000,cooling_temperature,15.11969429249165
interpolation,2019-04-17T17:51:16.000+0000,heating_temperature,32.63642401867659
interpolation,2019-04-17T18:51:16.000+0000,cooling_temperature,15.178512126639882
interpolation,2019-04-17T18:51:16.000+0000,heating_temperature,32.57498145954524
interpolation,2019-04-17T19:51:16.000+0000,cooling_temperature,15.23732996078811
interpolation,2019-04-17T19:51:16.000+0000,heating_temperature,32.513538900413884
interpolation,2019-04-17T20:51:16.000+0000,cooling_temperature,15.29614779493634
interpolation,2019-04-17T20:51:16.000+0000,heating_temperature,32.45209634128254
interpolation,2019-04-17T21:51:16.000+0000,cooling_temperature,15.354965629084573
interpolation,2019-04-17T21:51:16.000+0000,heating_temperature,32.39065378215118
interpolation,2019-04-17T22:51:16.000+0000,cooling_temperature,15.413783463232802
interpolation,2019-04-17T22:51:16.000+0000,heating_temperature,32.32921122301983
interpolation,2019-04-17T23:51:16.000+0000,cooling_temperature,15.472601297381033
interpolation,2019-04-17T23:51:16.000+0000,heating_temperature,32.26776866388848
interpolation,2019-04-18T00:51:16.000+0000,cooling_temperature,15.531419131529264
interpolation,2019-04-18T00:51:16.000+0000,heating_temperature,32.206326104757125
interpolation,2019-04-18T01:51:16.000+0000,cooling_temperature,15.590236965677494
interpolation,2019-04-18T01:51:16.000+0000,heating_temperature,32.14488354562578
interpolation,2019-04-18T02:51:16.000+0000,cooling_temperature,15.649054799825725
interpolation,2019-04-18T02:51:16.000+0000,heating_temperature,32.08344098649442
interpolation,2019-04-18T03:51:16.000+0000,cooling_temperature,15.707872633973956
interpolation,2019-04-18T03:51:16.000+0000,heating_temperature,32.02199842736307
interpolation,2019-04-18T04:51:16.000+0000,cooling_temperature,15.766690468122185
interpolation,2019-04-18T04:51:16.000+0000,heating_temperature,31.960555868231726
interpolation,2019-04-18T05:51:16.000+0000,cooling_temperature,15.825508302270416
interpolation,2019-04-18T05:51:16.000+0000,heating_temperature,31.89911330910037
interpolation,2019-04-18T06:51:16.000+0000,cooling_temperature,15.884326136418647
interpolation,2019-04-18T06:51:16.000+0000,heating_temperature,31.837670749969018
interpolation,2019-04-18T07:51:16.000+0000,cooling_temperature,15.94314397056688
interpolation,2019-04-18T07:51:16.000+0000,heating_temperature,31.776228190837667
interpolation,2019-04-18T08:51:16.000+0000,cooling_temperature,16.00196180471511
interpolation,2019-04-18T08:51:16.000+0000,heating_temperature,31.714785631706313
interpolation,2019-04-18T09:51:16.000+0000,cooling_temperature,16.060779638863337
interpolation,2019-04-18T09:51:16.000+0000,heating_temperature,31.653343072574966
interpolation,2019-04-18T10:51:16.000+0000,cooling_temperature,16.11959747301157
interpolation,2019-04-18T10:51:16.000+0000,heating_temperature,31.591900513443612
interpolation,2019-04-18T11:51:16.000+0000,cooling_temperature,16.178415307159803
interpolation,2019-04-18T11:51:16.000+0000,heating_temperature,31.53045795431226
interpolation,2019-04-18T12:51:16.000+0000,cooling_temperature,16.23723314130803
interpolation,2019-04-18T12:51:16.000+0000,heating_temperature,31.46901539518091
interpolation,2019-04-18T13:51:16.000+0000,cooling_temperature,16.29605097545626
interpolation,2019-04-18T13:51:16.000+0000,heating_temperature,31.407572836049553
interpolation,2019-04-18T14:51:16.000+0000,cooling_temperature,16.354868809604493
interpolation,2019-04-18T14:51:16.000+0000,heating_temperature,31.346130276918206
interpolation,2019-04-18T15:51:16.000+0000,cooling_temperature,16.413686643752722
interpolation,2019-04-18T15:51:16.000+0000,heating_temperature,31.284687717786856
interpolation,2019-04-18T16:51:16.000+0000,cooling_temperature,16.472504477900955
interpolation,2019-04-18T16:51:16.000+0000,heating_temperature,31.2232451586555
interpolation,2019-04-18T17:51:16.000+0000,cooling_temperature,16.531322312049184
interpolation,2019-04-18T17:51:16.000+0000,heating_temperature,31.16180259952415
interpolation,2019-04-18T18:51:16.000+0000,cooling_temperature,16.590140146197413
interpolation,2019-04-18T18:51:16.000+0000,heating_temperature,31.100360040392793
interpolation,2019-04-18T19:51:16.000+0000,cooling_temperature,16.648957980345646
interpolation,2019-04-18T19:51:16.000+0000,heating_temperature,31.038917481261446
interpolation,2019-04-18T20:51:16.000+0000,cooling_temperature,16.70777581449388
interpolation,2019-04-18T20:51:16.000+0000,heating_temperature,30.977474922130096
interpolation,2019-04-18T21:51:16.000+0000,cooling_temperature,16.766593648642107
interpolation,2019-04-18T21:51:16.000+0000,heating_temperature,30.91603236299874
interpolation,2019-04-18T22:51:16.000+0000,cooling_temperature,16.825411482790336
interpolation,2019-04-18T22:51:16.000+0000,heating_temperature,30.85458980386739
interpolation,2019-04-18T23:51:16.000+0000,cooling_temperature,16.88422931693857
interpolation,2019-04-18T23:51:16.000+0000,heating_temperature,30.79314724473604
interpolation,2019-04-19T00:51:16.000+0000,cooling_temperature,16.9430471510868
interpolation,2019-04-19T00:51:16.000+0000,heating_temperature,30.731704685604686
interpolation,2019-04-19T01:51:16.000+0000,cooling_temperature,17.00186498523503
interpolation,2019-04-19T01:51:16.000+0000,heating_temperature,30.67026212647334
interpolation,2019-04-19T02:51:16.000+0000,cooling_temperature,17.06068281938326
interpolation,2019-04-19T02:51:16.000+0000,heating_temperature,30.608819567341982
interpolation,2019-04-19T03:51:16.000+0000,cooling_temperature,17.119500653531492
interpolation,2019-04-19T03:51:16.000+0000,heating_temperature,30.54737700821063
interpolation,2019-04-19T04:51:16.000+0000,cooling_temperature,17.17831848767972
interpolation,2019-04-19T04:51:16.000+0000,heating_temperature,30.48593444907928
interpolation,2019-04-19T05:51:16.000+0000,cooling_temperature,17.237136321827954
interpolation,2019-04-19T05:51:16.000+0000,heating_temperature,30.424491889947927
interpolation,2019-04-19T06:51:16.000+0000,cooling_temperature,17.295954155976183
interpolation,2019-04-19T06:51:16.000+0000,heating_temperature,30.36304933081658
interpolation,2019-04-19T07:51:16.000+0000,cooling_temperature,17.354771990124412
interpolation,2019-04-19T07:51:16.000+0000,heating_temperature,30.301606771685226
interpolation,2019-04-19T08:51:16.000+0000,cooling_temperature,17.413589824272645
interpolation,2019-04-19T08:51:16.000+0000,heating_temperature,30.24016421255387
interpolation,2019-04-19T09:51:16.000+0000,cooling_temperature,17.472407658420877
interpolation,2019-04-19T09:51:16.000+0000,heating_temperature,30.17872165342252
interpolation,2019-04-19T10:51:16.000+0000,cooling_temperature,17.531225492569106
interpolation,2019-04-19T10:51:16.000+0000,heating_temperature,30.11727909429117
interpolation,2019-04-19T11:51:16.000+0000,cooling_temperature,17.590043326717336
interpolation,2019-04-19T11:51:16.000+0000,heating_temperature,30.05583653515982
interpolation,2019-04-19T12:51:16.000+0000,cooling_temperature,17.648861160865565
interpolation,2019-04-19T12:51:16.000+0000,heating_temperature,29.994393976028466
interpolation,2019-04-19T13:51:16.000+0000,cooling_temperature,17.707678995013797
interpolation,2019-04-19T13:51:16.000+0000,heating_temperature,29.93295141689711
interpolation,2019-04-19T14:51:16.000+0000,cooling_temperature,17.76649682916203
interpolation,2019-04-19T14:51:16.000+0000,heating_temperature,29.87150885776576
