source_id,datetime,property_name,temperature
interpolation,2019-04-14 17:51:16+00:00,heating_temperature,35.57403499028048
MICDEV001,2019-04-14 18:00:43+00:00,heating_temperature,35.7
interpolation,2019-04-14 18:51:16+00:00,heating_temperature,36.036812881732374
MICDEV001,2019-04-14 19:00:45+00:00,heating_temperature,36.1
interpolation,2019-04-14 19:51:16+00:00,heating_temperature,36.352443087173796
MICDEV001,2019-04-14 20:00:47+00:00,heating_temperature,36.4
interpolation,2019-04-14 20:51:16+00:00,heating_temperature,36.484115523465704
MICDEV001,2019-04-14 21:00:48+00:00,heating_temperature,36.5
interpolation,2019-04-14 21:51:16+00:00,heating_temperature,36.41593559133815
MICDEV001,2019-04-14 22:00:50+00:00,heating_temperature,36.4
interpolation,2019-04-14 22:51:16+00:00,heating_temperature,36.31599111604664
MICDEV001,2019-04-14 23:00:52+00:00,heating_temperature,36.3
interpolation,2019-04-14 23:51:16+00:00,heating_temperature,36.21602332685366
MICDEV001,2019-04-15 00:00:53+00:00,heating_temperature,36.2
interpolation,2019-04-15 00:51:16+00:00,heating_temperature,36.11607440310939
MICDEV001,2019-04-15 01:00:55+00:00,heating_temperature,36.1
interpolation,2019-04-15 01:51:16+00:00,heating_temperature,36.058059142024156
interpolation,2019-04-15 02:51:16+00:00,heating_temperature,36.008079966680555
MICDEV001,2019-04-15 03:00:58+00:00,heating_temperature,36.0
interpolation,2019-04-15 03:51:16+00:00,heating_temperature,35.958106607440314
interpolation,2019-04-15 04:51:16+00:00,heating_temperature,35.90813436979456
MICDEV001,2019-04-15 05:01:02+00:00,heating_temperature,35.9
interpolation,2019-04-15 05:51:16+00:00,heating_temperature,35.98369897250764
MICDEV001,2019-04-15 06:01:03+00:00,heating_temperature,36.0
interpolation,2019-04-15 06:51:16+00:00,heating_temperature,35.74905607995559
MICDEV001,2019-04-15 07:01:05+00:00,heating_temperature,35.7
interpolation,2019-04-15 07:51:16+00:00,heating_temperature,35.11485285952249
MICDEV001,2019-04-15 08:01:07+00:00,heating_temperature,35.0
interpolation,2019-04-15 08:51:16+00:00,heating_temperature,34.749319633435164
MICDEV001,2019-04-15 09:01:08+00:00,heating_temperature,34.699999999999996
interpolation,2019-04-15 09:51:16+00:00,heating_temperature,34.52111210228962
MICDEV001,2019-04-15 09:57:11+00:00,heating_temperature,34.5
interpolation,2019-04-15 10:51:16+00:00,heating_temperature,34.77026651860078
MICDEV001,2019-04-15 10:57:13+00:00,heating_temperature,34.8
interpolation,2019-04-15 11:51:16+00:00,heating_temperature,34.89004164738547
interpolation,2019-04-15 12:51:16+00:00,heating_temperature,34.98999537251272
interpolation,2019-04-15 13:51:16+00:00,heating_temperature,35.08994909763999
MICDEV001,2019-04-15 13:57:18+00:00,heating_temperature,35.1
interpolation,2019-04-15 14:51:16+00:00,heating_temperature,35.27983893362955
MICDEV001,2019-04-15 14:57:19+00:00,heating_temperature,35.3
interpolation,2019-04-15 15:51:16+00:00,heating_temperature,35.12026651860078
MICDEV001,2019-04-15 15:57:21+00:00,heating_temperature,35.1
interpolation,2019-04-15 16:51:16+00:00,heating_temperature,35.01018878400889
MICDEV001,2019-04-15 16:57:23+00:00,heating_temperature,35.0
interpolation,2019-04-15 17:51:16+00:00,heating_temperature,34.910231847841175
interpolation,2019-04-15 18:51:16+00:00,heating_temperature,34.81027349715396
MICDEV001,2019-04-15 18:57:26+00:00,heating_temperature,34.8
interpolation,2019-04-15 19:51:16+00:00,heating_temperature,34.620655191560246
MICDEV001,2019-04-15 19:57:28+00:00,heating_temperature,34.6
interpolation,2019-04-15 20:51:16+00:00,heating_temperature,34.68964176617607
MICDEV001,2019-04-15 20:57:29+00:00,heating_temperature,34.7
interpolation,2019-04-15 21:51:16+00:00,heating_temperature,34.789589117157135
MICDEV001,2019-04-15 21:57:31+00:00,heating_temperature,34.8
interpolation,2019-04-15 22:51:16+00:00,heating_temperature,34.53139922265408
MICDEV001,2019-04-15 22:57:33+00:00,heating_temperature,34.5
interpolation,2019-04-15 23:51:16+00:00,heating_temperature,34.947514579283535
MICDEV001,2019-04-15 23:57:34+00:00,heating_temperature,35.0
interpolation,2019-04-16 00:51:16+00:00,heating_temperature,35.268350916157694
MICDEV001,2019-04-16 00:57:36+00:00,heating_temperature,35.3
interpolation,2019-04-16 01:51:16+00:00,heating_temperature,35.47878956135481
MICDEV001,2019-04-16 01:57:38+00:00,heating_temperature,35.5
interpolation,2019-04-16 02:51:16+00:00,heating_temperature,35.47021749190189
interpolation,2019-04-16 03:51:16+00:00,heating_temperature,35.43689958352615
interpolation,2019-04-16 04:51:16+00:00,heating_temperature,35.40358167515039
MICDEV001,2019-04-16 04:57:43+00:00,heating_temperature,35.4
interpolation,2019-04-16 05:51:16+00:00,heating_temperature,35.310774784782005
MICDEV001,2019-04-16 05:57:44+00:00,heating_temperature,35.3
interpolation,2019-04-16 06:51:16+00:00,heating_temperature,35.032481954469745
interpolation,2019-04-16 07:51:16+00:00,heating_temperature,34.73264852859523
MICDEV001,2019-04-16 07:57:48+00:00,heating_temperature,34.7
interpolation,2019-04-16 08:51:16+00:00,heating_temperature,33.11840591618734
MICDEV001,2019-04-16 08:58:39+00:00,heating_temperature,32.9
interpolation,2019-04-16 09:51:16+00:00,heating_temperature,33.95204109969453
MICDEV001,2019-04-16 09:58:40+00:00,heating_temperature,34.1
interpolation,2019-04-16 10:51:16+00:00,heating_temperature,34.62570794003332
MICDEV001,2019-04-16 10:58:42+00:00,heating_temperature,34.7
interpolation,2019-04-16 11:51:16+00:00,heating_temperature,34.787570569180936
interpolation,2019-04-16 12:51:16+00:00,heating_temperature,34.88752429430819
interpolation,2019-04-16 13:51:16+00:00,heating_temperature,34.98747801943544
MICDEV001,2019-04-16 13:58:47+00:00,heating_temperature,35.0
interpolation,2019-04-16 14:51:16+00:00,heating_temperature,35.17484730705164
MICDEV001,2019-04-16 14:58:49+00:00,heating_temperature,35.2
interpolation,2019-04-16 15:51:16+00:00,heating_temperature,34.850430435990006
MICDEV001,2019-04-16 15:58:50+00:00,heating_temperature,34.8
interpolation,2019-04-16 16:51:16+00:00,heating_temperature,34.71265963353693
MICDEV001,2019-04-16 16:58:52+00:00,heating_temperature,34.7
interpolation,2019-04-16 17:51:16+00:00,heating_temperature,34.21612158522509
interpolation,2019-04-16 18:51:16+00:00,heating_temperature,33.66206233166603
interpolation,2019-04-16 19:51:16+00:00,heating_temperature,33.10800307810697
interpolation,2019-04-16 20:51:16+00:00,heating_temperature,32.55394382454791
interpolation,2019-04-16 21:51:16+00:00,heating_temperature,31.999884570988847
interpolation,2019-04-16 22:51:16+00:00,heating_temperature,31.445825317429787
interpolation,2019-04-16 23:51:16+00:00,heating_temperature,30.89176606387072
interpolation,2019-04-17 00:51:16+00:00,heating_temperature,30.33770681031166
interpolation,2019-04-17 01:51:16+00:00,heating_temperature,29.7836475567526
interpolation,2019-04-17 02:51:16+00:00,heating_temperature,29.229588303193538
interpolation,2019-04-17 03:51:16+00:00,heating_temperature,28.675529049634477
interpolation,2019-04-17 04:51:16+00:00,heating_temperature,28.121469796075417
interpolation,2019-04-17 05:51:16+00:00,heating_temperature,27.567410542516356
interpolation,2019-04-17 06:51:16+00:00,heating_temperature,27.013351288957296
interpolation,2019-04-17 07:51:16+00:00,heating_temperature,26.45929203539823
interpolation,2019-04-17 08:51:16+00:00,heating_temperature,25.90523278183917
interpolation,2019-04-17 09:51:16+00:00,heating_temperature,25.35117352828011
interpolation,2019-04-17 10:51:16+00:00,heating_temperature,24.797114274721046
interpolation,2019-04-17 11:51:16+00:00,heating_temperature,24.24305502116199
interpolation,2019-04-17 12:51:16+00:00,heating_temperature,23.68899576760293
interpolation,2019-04-17 13:51:16+00:00,heating_temperature,23.134936514043865
MICDEV001,2019-04-17 13:55:03+00:00,heating_temperature,23.1
MICDEV001,2019-04-17 14:01:13+00:00,heating_temperature,23.7
MICDEV001,2019-04-17 14:49:08+00:00,heating_temperature,27.0
interpolation,2019-04-17 14:51:16+00:00,heating_temperature,27.131482509716825
MICDEV001,2019-04-17 15:49:10+00:00,heating_temperature,30.7
interpolation,2019-04-17 15:51:16+00:00,heating_temperature,30.76998056095529
MICDEV001,2019-04-17 16:49:11+00:00,heating_temperature,32.7
interpolation,2019-04-17 16:51:16+00:00,heating_temperature,32.69786657780794
interpolation,2019-04-17 17:51:16+00:00,heating_temperature,32.63642401867659
interpolation,2019-04-17 18:51:16+00:00,heating_temperature,32.57498145954524
interpolation,2019-04-17 19:51:16+00:00,heating_temperature,32.513538900413884
interpolation,2019-04-17 20:51:16+00:00,heating_temperature,32.45209634128254
interpolation,2019-04-17 21:51:16+00:00,heating_temperature,32.39065378215118
interpolation,2019-04-17 22:51:16+00:00,heating_temperature,32.32921122301983
interpolation,2019-04-17 23:51:16+00:00,heating_temperature,32.26776866388848
interpolation,2019-04-18 00:51:16+00:00,heating_temperature,32.206326104757125
interpolation,2019-04-18 01:51:16+00:00,heating_temperature,32.14488354562578
interpolation,2019-04-18 02:51:16+00:00,heating_temperature,32.08344098649442
interpolation,2019-04-18 03:51:16+00:00,heating_temperature,32.02199842736307
interpolation,2019-04-18 04:51:16+00:00,heating_temperature,31.960555868231726
interpolation,2019-04-18 05:51:16+00:00,heating_temperature,31.89911330910037
interpolation,2019-04-18 06:51:16+00:00,heating_temperature,31.837670749969018
interpolation,2019-04-18 07:51:16+00:00,heating_temperature,31.776228190837667
interpolation,2019-04-18 08:51:16+00:00,heating_temperature,31.714785631706313
interpolation,2019-04-18 09:51:16+00:00,heating_temperature,31.653343072574966
interpolation,2019-04-18 10:51:16+00:00,heating_temperature,31.591900513443612
interpolation,2019-04-18 11:51:16+00:00,heating_temperature,31.53045795431226
interpolation,2019-04-18 12:51:16+00:00,heating_temperature,31.46901539518091
interpolation,2019-04-18 13:51:16+00:00,heating_temperature,31.407572836049553
interpolation,2019-04-18 14:51:16+00:00,heating_temperature,31.346130276918206
interpolation,2019-04-18 15:51:16+00:00,heating_temperature,31.284687717786856
interpolation,2019-04-18 16:51:16+00:00,heating_temperature,31.2232451586555
interpolation,2019-04-18 17:51:16+00:00,heating_temperature,31.16180259952415
interpolation,2019-04-18 18:51:16+00:00,heating_temperature,31.100360040392793
interpolation,2019-04-18 19:51:16+00:00,heating_temperature,31.038917481261446
interpolation,2019-04-18 20:51:16+00:00,heating_temperature,30.977474922130096
interpolation,2019-04-18 21:51:16+00:00,heating_temperature,30.91603236299874
interpolation,2019-04-18 22:51:16+00:00,heating_temperature,30.85458980386739
interpolation,2019-04-18 23:51:16+00:00,heating_temperature,30.79314724473604
interpolation,2019-04-19 00:51:16+00:00,heating_temperature,30.731704685604686
interpolation,2019-04-19 01:51:16+00:00,heating_temperature,30.67026212647334
interpolation,2019-04-19 02:51:16+00:00,heating_temperature,30.608819567341982
interpolation,2019-04-19 03:51:16+00:00,heating_temperature,30.54737700821063
interpolation,2019-04-19 04:51:16+00:00,heating_temperature,30.48593444907928
interpolation,2019-04-19 05:51:16+00:00,heating_temperature,30.424491889947927
interpolation,2019-04-19 06:51:16+00:00,heating_temperature,30.36304933081658
interpolation,2019-04-19 07:51:16+00:00,heating_temperature,30.301606771685226
interpolation,2019-04-19 08:51:16+00:00,heating_temperature,30.24016421255387
interpolation,2019-04-19 09:51:16+00:00,heating_temperature,30.17872165342252
interpolation,2019-04-19 10:51:16+00:00,heating_temperature,30.11727909429117
interpolation,2019-04-19 11:51:16+00:00,heating_temperature,30.05583653515982
interpolation,2019-04-19 12:51:16+00:00,heating_temperature,29.994393976028466
interpolation,2019-04-19 13:51:16+00:00,heating_temperature,29.93295141689711
interpolation,2019-04-19 14:51:16+00:00,heating_temperature,29.87150885776576
interpolation,2019-04-19 15:51:16+00:00,heating_temperature,29.81006629863441
interpolation,2019-04-19 16:51:16+00:00,heating_temperature,29.74862373950306
interpolation,2019-04-19 17:51:16+00:00,heating_temperature,29.687181180371706
interpolation,2019-04-19 18:51:16+00:00,heating_temperature,29.62573862124036
interpolation,2019-04-19 19:51:16+00:00,heating_temperature,29.564296062109005
interpolation,2019-04-19 20:51:16+00:00,heating_temperature,29.50285350297765
interpolation,2019-04-19 21:51:16+00:00,heating_temperature,29.441410943846304
interpolation,2019-04-19 22:51:16+00:00,heating_temperature,29.379968384714946
interpolation,2019-04-19 23:51:16+00:00,heating_temperature,29.3185258255836
interpolation,2019-04-20 00:51:16+00:00,heating_temperature,29.257083266452245
interpolation,2019-04-20 01:51:16+00:00,heating_temperature,29.19564070732089
interpolation,2019-04-20 02:51:16+00:00,heating_temperature,29.134198148189544
interpolation,2019-04-20 03:51:16+00:00,heating_temperature,29.072755589058186
interpolation,2019-04-20 04:51:16+00:00,heating_temperature,29.01131302992684
interpolation,2019-04-20 05:51:16+00:00,heating_temperature,28.94987047079549
interpolation,2019-04-20 06:51:16+00:00,heating_temperature,28.88842791166413
interpolation,2019-04-20 07:51:16+00:00,heating_temperature,28.82698535253278
interpolation,2019-04-20 08:51:16+00:00,heating_temperature,28.765542793401426
interpolation,2019-04-20 09:51:16+00:00,heating_temperature,28.70410023427008
interpolation,2019-04-20 10:51:16+00:00,heating_temperature,28.64265767513873
interpolation,2019-04-20 11:51:16+00:00,heating_temperature,28.58121511600737
interpolation,2019-04-20 12:51:16+00:00,heating_temperature,28.519772556876024
interpolation,2019-04-20 13:51:16+00:00,heating_temperature,28.45832999774467
interpolation,2019-04-20 14:51:16+00:00,heating_temperature,28.39688743861332
interpolation,2019-04-20 15:51:16+00:00,heating_temperature,28.33544487948197
interpolation,2019-04-20 16:51:16+00:00,heating_temperature,28.274002320350615
interpolation,2019-04-20 17:51:16+00:00,heating_temperature,28.212559761219268
interpolation,2019-04-20 18:51:16+00:00,heating_temperature,28.151117202087914
interpolation,2019-04-20 19:51:16+00:00,heating_temperature,28.08967464295656
interpolation,2019-04-20 20:51:16+00:00,heating_temperature,28.02823208382521
interpolation,2019-04-20 21:51:16+00:00,heating_temperature,27.96678952469386
interpolation,2019-04-20 22:51:16+00:00,heating_temperature,27.905346965562508
interpolation,2019-04-20 23:51:16+00:00,heating_temperature,27.843904406431154
interpolation,2019-04-21 00:51:16+00:00,heating_temperature,27.7824618472998
interpolation,2019-04-21 01:51:16+00:00,heating_temperature,27.72101928816845
interpolation,2019-04-21 02:51:16+00:00,heating_temperature,27.6595767290371
interpolation,2019-04-21 03:51:16+00:00,heating_temperature,27.598134169905748
interpolation,2019-04-21 04:51:16+00:00,heating_temperature,27.536691610774394
interpolation,2019-04-21 05:51:16+00:00,heating_temperature,27.47524905164304
interpolation,2019-04-21 06:51:16+00:00,heating_temperature,27.41380649251169
interpolation,2019-04-21 07:51:16+00:00,heating_temperature,27.35236393338034
interpolation,2019-04-21 08:51:16+00:00,heating_temperature,27.29092137424899
interpolation,2019-04-21 09:51:16+00:00,heating_temperature,27.229478815117638
interpolation,2019-04-21 10:51:16+00:00,heating_temperature,27.168036255986284
interpolation,2019-04-21 11:51:16+00:00,heating_temperature,27.106593696854937
interpolation,2019-04-21 12:51:16+00:00,heating_temperature,27.04515113772358
interpolation,2019-04-21 13:51:16+00:00,heating_temperature,26.983708578592232
interpolation,2019-04-21 14:51:16+00:00,heating_temperature,26.922266019460878
interpolation,2019-04-21 15:51:16+00:00,heating_temperature,26.860823460329524
interpolation,2019-04-21 16:51:16+00:00,heating_temperature,26.799380901198177
interpolation,2019-04-21 17:51:16+00:00,heating_temperature,26.737938342066823
interpolation,2019-04-21 18:51:16+00:00,heating_temperature,26.67649578293547
interpolation,2019-04-21 19:51:16+00:00,heating_temperature,26.615053223804118
interpolation,2019-04-21 20:51:16+00:00,heating_temperature,26.553610664672764
interpolation,2019-04-21 21:51:16+00:00,heating_temperature,26.492168105541417
interpolation,2019-04-21 22:51:16+00:00,heating_temperature,26.430725546410063
interpolation,2019-04-21 23:51:16+00:00,heating_temperature,26.36928298727871
interpolation,2019-04-22 00:51:16+00:00,heating_temperature,26.307840428147358
interpolation,2019-04-22 01:51:16+00:00,heating_temperature,26.246397869016008
interpolation,2019-04-22 02:51:16+00:00,heating_temperature,26.184955309884657
interpolation,2019-04-22 03:51:16+00:00,heating_temperature,26.123512750753303
interpolation,2019-04-22 04:51:16+00:00,heating_temperature,26.06207019162195
interpolation,2019-04-22 05:51:16+00:00,heating_temperature,26.000627632490602
interpolation,2019-04-22 06:51:16+00:00,heating_temperature,25.939185073359248
interpolation,2019-04-22 07:51:16+00:00,heating_temperature,25.877742514227897
interpolation,2019-04-22 08:51:16+00:00,heating_temperature,25.816299955096543
interpolation,2019-04-22 09:51:16+00:00,heating_temperature,25.75485739596519
interpolation,2019-04-22 10:51:16+00:00,heating_temperature,25.693414836833842
interpolation,2019-04-22 11:51:16+00:00,heating_temperature,25.631972277702488
interpolation,2019-04-22 12:51:16+00:00,heating_temperature,25.570529718571137
interpolation,2019-04-22 13:51:16+00:00,heating_temperature,25.509087159439787
interpolation,2019-04-22 14:51:16+00:00,heating_temperature,25.447644600308433
interpolation,2019-04-22 15:51:16+00:00,heating_temperature,25.386202041177082
interpolation,2019-04-22 16:51:16+00:00,heating_temperature,25.324759482045728
interpolation,2019-04-22 17:51:16+00:00,heating_temperature,25.263316922914377
interpolation,2019-04-22 18:51:16+00:00,heating_temperature,25.201874363783027
interpolation,2019-04-22 19:51:16+00:00,heating_temperature,25.140431804651676
interpolation,2019-04-22 20:51:16+00:00,heating_temperature,25.078989245520322
interpolation,2019-04-22 21:51:16+00:00,heating_temperature,25.01754668638897
interpolation,2019-04-22 22:51:16+00:00,heating_temperature,24.95610412725762
interpolation,2019-04-22 23:51:16+00:00,heating_temperature,24.89466156812627
interpolation,2019-04-23 00:51:16+00:00,heating_temperature,24.833219008994917
interpolation,2019-04-23 01:51:16+00:00,heating_temperature,24.771776449863566
interpolation,2019-04-23 02:51:16+00:00,heating_temperature,24.710333890732215
interpolation,2019-04-23 03:51:16+00:00,heating_temperature,24.64889133160086
interpolation,2019-04-23 04:51:16+00:00,heating_temperature,24.58744877246951
interpolation,2019-04-23 05:51:16+00:00,heating_temperature,24.526006213338157
interpolation,2019-04-23 06:51:16+00:00,heating_temperature,24.46456365420681
interpolation,2019-04-23 07:51:16+00:00,heating_temperature,24.403121095075456
interpolation,2019-04-23 08:51:16+00:00,heating_temperature,24.3416785359441
MICDEV001,2019-04-23 09:31:58+00:00,heating_temperature,24.3
interpolation,2019-04-23 09:51:16+00:00,heating_temperature,25.971737923375905
MICDEV001,2019-04-23 10:32:00+00:00,heating_temperature,29.5
interpolation,2019-04-23 10:51:16+00:00,heating_temperature,30.334425319267076
MICDEV001,2019-04-23 11:32:02+00:00,heating_temperature,32.1
interpolation,2019-04-23 11:51:16+00:00,heating_temperature,32.48455984448765
MICDEV001,2019-04-23 12:32:03+00:00,heating_temperature,33.3
interpolation,2019-04-23 12:51:16+00:00,heating_temperature,33.62009994447529
MICDEV001,2019-04-23 13:32:05+00:00,heating_temperature,34.29999999999999
interpolation,2019-04-23 13:51:16+00:00,heating_temperature,34.06933867735471
MICDEV001,2019-04-23 14:30:18+00:00,heating_temperature,33.6
interpolation,2019-04-23 14:51:16+00:00,heating_temperature,33.98428214384894
MICDEV001,2019-04-23 15:30:19+00:00,heating_temperature,34.7
interpolation,2019-04-23 15:51:16+00:00,heating_temperature,34.769794558578575
MICDEV001,2019-04-23 16:30:21+00:00,heating_temperature,34.9
interpolation,2019-04-23 16:51:16+00:00,heating_temperature,34.96968350916158
MICDEV001,2019-04-23 17:30:23+00:00,heating_temperature,35.1
interpolation,2019-04-23 17:51:16+00:00,heating_temperature,35.05741829556901
interpolation,2019-04-23 18:51:16+00:00,heating_temperature,34.93507660686064
interpolation,2019-04-23 19:51:16+00:00,heating_temperature,34.81273491815227
interpolation,2019-04-23 20:51:16+00:00,heating_temperature,34.6903932294439
interpolation,2019-04-23 21:51:16+00:00,heating_temperature,34.568051540735524
interpolation,2019-04-23 22:51:16+00:00,heating_temperature,34.445709852027164
interpolation,2019-04-23 23:51:16+00:00,heating_temperature,34.32336816331879
interpolation,2019-04-24 00:51:16+00:00,heating_temperature,34.201026474610416
interpolation,2019-04-24 01:51:16+00:00,heating_temperature,34.07868478590205
interpolation,2019-04-24 02:51:16+00:00,heating_temperature,33.95634309719368
interpolation,2019-04-24 03:51:16+00:00,heating_temperature,33.83400140848531
interpolation,2019-04-24 04:51:16+00:00,heating_temperature,33.71165971977694
interpolation,2019-04-24 05:51:16+00:00,heating_temperature,33.58931803106857
interpolation,2019-04-24 06:51:16+00:00,heating_temperature,33.4669763423602
interpolation,2019-04-24 07:51:16+00:00,heating_temperature,33.34463465365182
interpolation,2019-04-24 08:51:16+00:00,heating_temperature,33.222292964943456
interpolation,2019-04-24 09:51:16+00:00,heating_temperature,33.09995127623509
interpolation,2019-04-24 10:51:16+00:00,heating_temperature,32.977609587526715
interpolation,2019-04-24 11:51:16+00:00,heating_temperature,32.855267898818354
interpolation,2019-04-24 12:51:16+00:00,heating_temperature,32.73292621010998
interpolation,2019-04-24 13:51:16+00:00,heating_temperature,32.61058452140161
interpolation,2019-04-24 14:51:16+00:00,heating_temperature,32.48824283269324
interpolation,2019-04-24 15:51:16+00:00,heating_temperature,32.36590114398487
interpolation,2019-04-24 16:51:16+00:00,heating_temperature,32.2435594552765
interpolation,2019-04-24 17:51:16+00:00,heating_temperature,32.12121776656813
interpolation,2019-04-24 18:51:16+00:00,heating_temperature,31.998876077859762
interpolation,2019-04-24 19:51:16+00:00,heating_temperature,31.87653438915139
interpolation,2019-04-24 20:51:16+00:00,heating_temperature,31.75419270044302
interpolation,2019-04-24 21:51:16+00:00,heating_temperature,31.631851011734653
interpolation,2019-04-24 22:51:16+00:00,heating_temperature,31.50950932302628
interpolation,2019-04-24 23:51:16+00:00,heating_temperature,31.387167634317912
interpolation,2019-04-25 00:51:16+00:00,heating_temperature,31.264825945609537
interpolation,2019-04-25 01:51:16+00:00,heating_temperature,31.14248425690117
interpolation,2019-04-25 02:51:16+00:00,heating_temperature,31.020142568192803
interpolation,2019-04-25 03:51:16+00:00,heating_temperature,30.89780087948443
interpolation,2019-04-25 04:51:16+00:00,heating_temperature,30.77545919077606
interpolation,2019-04-25 05:51:16+00:00,heating_temperature,30.653117502067694
interpolation,2019-04-25 06:51:16+00:00,heating_temperature,30.530775813359327
interpolation,2019-04-25 07:51:16+00:00,heating_temperature,30.408434124650952
interpolation,2019-04-25 08:51:16+00:00,heating_temperature,30.286092435942585
interpolation,2019-04-25 09:51:16+00:00,heating_temperature,30.163750747234214
interpolation,2019-04-25 10:51:16+00:00,heating_temperature,30.041409058525844
interpolation,2019-04-25 11:51:16+00:00,heating_temperature,29.919067369817476
interpolation,2019-04-25 12:51:16+00:00,heating_temperature,29.796725681109102
interpolation,2019-04-25 13:51:16+00:00,heating_temperature,29.674383992400735
interpolation,2019-04-25 14:51:16+00:00,heating_temperature,29.552042303692364
interpolation,2019-04-25 15:51:16+00:00,heating_temperature,29.429700614983993
interpolation,2019-04-25 16:51:16+00:00,heating_temperature,29.307358926275626
interpolation,2019-04-25 17:51:16+00:00,heating_temperature,29.18501723756725
interpolation,2019-04-25 18:51:16+00:00,heating_temperature,29.062675548858884
interpolation,2019-04-25 19:51:16+00:00,heating_temperature,28.940333860150513
interpolation,2019-04-25 20:51:16+00:00,heating_temperature,28.817992171442143
interpolation,2019-04-25 21:51:16+00:00,heating_temperature,28.695650482733775
interpolation,2019-04-25 22:51:16+00:00,heating_temperature,28.573308794025404
interpolation,2019-04-25 23:51:16+00:00,heating_temperature,28.450967105317037
interpolation,2019-04-26 00:51:16+00:00,heating_temperature,28.328625416608666
interpolation,2019-04-26 01:51:16+00:00,heating_temperature,28.206283727900296
interpolation,2019-04-26 02:51:16+00:00,heating_temperature,28.08394203919193
interpolation,2019-04-26 03:51:16+00:00,heating_temperature,27.961600350483554
interpolation,2019-04-26 04:51:16+00:00,heating_temperature,27.839258661775187
interpolation,2019-04-26 05:51:16+00:00,heating_temperature,27.716916973066816
interpolation,2019-04-26 06:51:16+00:00,heating_temperature,27.59457528435845
interpolation,2019-04-26 07:51:16+00:00,heating_temperature,27.472233595650074
interpolation,2019-04-26 08:51:16+00:00,heating_temperature,27.349891906941703
interpolation,2019-04-26 09:51:16+00:00,heating_temperature,27.227550218233336
interpolation,2019-04-26 10:51:16+00:00,heating_temperature,27.105208529524965
interpolation,2019-04-26 11:51:16+00:00,heating_temperature,26.982866840816595
interpolation,2019-04-26 12:51:16+00:00,heating_temperature,26.860525152108227
MICDEV001,2019-04-26 13:20:57+00:00,heating_temperature,26.8
interpolation,2019-04-26 13:51:16+00:00,heating_temperature,28.66848972792893
