source_id,datetime,property_name,temperature
MICDEV001,2019-04-15 18:57:26+00:00,cooling_temperature,15.0
interpolation,2019-04-15 19:51:16+00:00,cooling_temperature,16.075109464466152
interpolation,2019-04-15 20:51:16+00:00,cooling_temperature,17.273373883066196
interpolation,2019-04-15 21:51:16+00:00,cooling_temperature,18.47163830166624
interpolation,2019-04-15 22:51:16+00:00,cooling_temperature,19.66990272026628
interpolation,2019-04-15 23:51:16+00:00,cooling_temperature,20.868167138866326
interpolation,2019-04-16 00:51:16+00:00,cooling_temperature,22.066431557466366
interpolation,2019-04-16 01:51:16+00:00,cooling_temperature,23.264695976066413
interpolation,2019-04-16 02:51:16+00:00,cooling_temperature,24.462960394666457
interpolation,2019-04-16 03:51:16+00:00,cooling_temperature,25.661224813266497
interpolation,2019-04-16 04:51:16+00:00,cooling_temperature,26.859489231866544
interpolation,2019-04-16 05:51:16+00:00,cooling_temperature,28.057753650466587
interpolation,2019-04-16 06:51:16+00:00,cooling_temperature,29.256018069066634
interpolation,2019-04-16 07:51:16+00:00,cooling_temperature,30.454282487666674
interpolation,2019-04-16 08:51:16+00:00,cooling_temperature,31.652546906266718
MICDEV001,2019-04-16 08:58:39+00:00,cooling_temperature,31.8
interpolation,2019-04-16 09:51:16+00:00,cooling_temperature,17.07142460427659
MICDEV001,2019-04-16 09:58:40+00:00,cooling_temperature,15.0
interpolation,2019-04-16 10:51:16+00:00,cooling_temperature,15.207088673036198
interpolation,2019-04-16 11:51:16+00:00,cooling_temperature,15.443311493990038
interpolation,2019-04-16 12:51:16+00:00,cooling_temperature,15.679534314943876
interpolation,2019-04-16 13:51:16+00:00,cooling_temperature,15.915757135897715
interpolation,2019-04-16 14:51:16+00:00,cooling_temperature,16.151979956851555
interpolation,2019-04-16 15:51:16+00:00,cooling_temperature,16.388202777805397
interpolation,2019-04-16 16:51:16+00:00,cooling_temperature,16.624425598759235
interpolation,2019-04-16 17:51:16+00:00,cooling_temperature,16.860648419713073
interpolation,2019-04-16 18:51:16+00:00,cooling_temperature,17.096871240666914
interpolation,2019-04-16 19:51:16+00:00,cooling_temperature,17.333094061620752
interpolation,2019-04-16 20:51:16+00:00,cooling_temperature,17.56931688257459
interpolation,2019-04-16 21:51:16+00:00,cooling_temperature,17.80553970352843
interpolation,2019-04-16 22:51:16+00:00,cooling_temperature,18.04176252448227
interpolation,2019-04-16 23:51:16+00:00,cooling_temperature,18.277985345436107
interpolation,2019-04-17 00:51:16+00:00,cooling_temperature,18.514208166389945
interpolation,2019-04-17 01:51:16+00:00,cooling_temperature,18.750430987343787
interpolation,2019-04-17 02:51:16+00:00,cooling_temperature,18.986653808297625
interpolation,2019-04-17 03:51:16+00:00,cooling_temperature,19.222876629251466
interpolation,2019-04-17 04:51:16+00:00,cooling_temperature,19.459099450205304
interpolation,2019-04-17 05:51:16+00:00,cooling_temperature,19.695322271159142
interpolation,2019-04-17 06:51:16+00:00,cooling_temperature,19.931545092112984
interpolation,2019-04-17 07:51:16+00:00,cooling_temperature,20.16776791306682
interpolation,2019-04-17 08:51:16+00:00,cooling_temperature,20.40399073402066
interpolation,2019-04-17 09:51:16+00:00,cooling_temperature,20.6402135549745
interpolation,2019-04-17 10:51:16+00:00,cooling_temperature,20.87643637592834
interpolation,2019-04-17 11:51:16+00:00,cooling_temperature,21.11265919688218
interpolation,2019-04-17 12:51:16+00:00,cooling_temperature,21.34888201783602
interpolation,2019-04-17 13:51:16+00:00,cooling_temperature,21.585104838789857
MICDEV001,2019-04-17 13:55:03+00:00,cooling_temperature,21.6
MICDEV001,2019-04-17 14:01:13+00:00,cooling_temperature,21.1
MICDEV001,2019-04-17 14:49:08+00:00,cooling_temperature,26.0
interpolation,2019-04-17 14:51:16+00:00,cooling_temperature,25.609106052193226
MICDEV001,2019-04-17 15:49:10+00:00,cooling_temperature,15.0
interpolation,2019-04-17 15:51:16+00:00,cooling_temperature,15.002058624195188
interpolation,2019-04-17 16:51:16+00:00,cooling_temperature,15.060876458343419
interpolation,2019-04-17 17:51:16+00:00,cooling_temperature,15.11969429249165
interpolation,2019-04-17 18:51:16+00:00,cooling_temperature,15.178512126639882
interpolation,2019-04-17 19:51:16+00:00,cooling_temperature,15.23732996078811
interpolation,2019-04-17 20:51:16+00:00,cooling_temperature,15.29614779493634
interpolation,2019-04-17 21:51:16+00:00,cooling_temperature,15.354965629084573
interpolation,2019-04-17 22:51:16+00:00,cooling_temperature,15.413783463232802
interpolation,2019-04-17 23:51:16+00:00,cooling_temperature,15.472601297381033
interpolation,2019-04-18 00:51:16+00:00,cooling_temperature,15.531419131529264
interpolation,2019-04-18 01:51:16+00:00,cooling_temperature,15.590236965677494
interpolation,2019-04-18 02:51:16+00:00,cooling_temperature,15.649054799825725
interpolation,2019-04-18 03:51:16+00:00,cooling_temperature,15.707872633973956
interpolation,2019-04-18 04:51:16+00:00,cooling_temperature,15.766690468122185
interpolation,2019-04-18 05:51:16+00:00,cooling_temperature,15.825508302270416
interpolation,2019-04-18 06:51:16+00:00,cooling_temperature,15.884326136418647
interpolation,2019-04-18 07:51:16+00:00,cooling_temperature,15.94314397056688
interpolation,2019-04-18 08:51:16+00:00,cooling_temperature,16.00196180471511
interpolation,2019-04-18 09:51:16+00:00,cooling_temperature,16.060779638863337
interpolation,2019-04-18 10:51:16+00:00,cooling_temperature,16.11959747301157
interpolation,2019-04-18 11:51:16+00:00,cooling_temperature,16.178415307159803
interpolation,2019-04-18 12:51:16+00:00,cooling_temperature,16.23723314130803
interpolation,2019-04-18 13:51:16+00:00,cooling_temperature,16.29605097545626
interpolation,2019-04-18 14:51:16+00:00,cooling_temperature,16.354868809604493
interpolation,2019-04-18 15:51:16+00:00,cooling_temperature,16.413686643752722
interpolation,2019-04-18 16:51:16+00:00,cooling_temperature,16.472504477900955
interpolation,2019-04-18 17:51:16+00:00,cooling_temperature,16.531322312049184
interpolation,2019-04-18 18:51:16+00:00,cooling_temperature,16.590140146197413
interpolation,2019-04-18 19:51:16+00:00,cooling_temperature,16.648957980345646
interpolation,2019-04-18 20:51:16+00:00,cooling_temperature,16.70777581449388
interpolation,2019-04-18 21:51:16+00:00,cooling_temperature,16.766593648642107
interpolation,2019-04-18 22:51:16+00:00,cooling_temperature,16.825411482790336
interpolation,2019-04-18 23:51:16+00:00,cooling_temperature,16.88422931693857
interpolation,2019-04-19 00:51:16+00:00,cooling_temperature,16.9430471510868
interpolation,2019-04-19 01:51:16+00:00,cooling_temperature,17.00186498523503
interpolation,2019-04-19 02:51:16+00:00,cooling_temperature,17.06068281938326
interpolation,2019-04-19 03:51:16+00:00,cooling_temperature,17.119500653531492
interpolation,2019-04-19 04:51:16+00:00,cooling_temperature,17.17831848767972
interpolation,2019-04-19 05:51:16+00:00,cooling_temperature,17.237136321827954
interpolation,2019-04-19 06:51:16+00:00,cooling_temperature,17.295954155976183
interpolation,2019-04-19 07:51:16+00:00,cooling_temperature,17.354771990124412
interpolation,2019-04-19 08:51:16+00:00,cooling_temperature,17.413589824272645
interpolation,2019-04-19 09:51:16+00:00,cooling_temperature,17.472407658420877
interpolation,2019-04-19 10:51:16+00:00,cooling_temperature,17.531225492569106
interpolation,2019-04-19 11:51:16+00:00,cooling_temperature,17.590043326717336
interpolation,2019-04-19 12:51:16+00:00,cooling_temperature,17.648861160865565
interpolation,2019-04-19 13:51:16+00:00,cooling_temperature,17.707678995013797
interpolation,2019-04-19 14:51:16+00:00,cooling_temperature,17.76649682916203
interpolation,2019-04-19 15:51:16+00:00,cooling_temperature,17.82531466331026
interpolation,2019-04-19 16:51:16+00:00,cooling_temperature,17.884132497458488
interpolation,2019-04-19 17:51:16+00:00,cooling_temperature,17.94295033160672
interpolation,2019-04-19 18:51:16+00:00,cooling_temperature,18.001768165754953
interpolation,2019-04-19 19:51:16+00:00,cooling_temperature,18.060585999903182
interpolation,2019-04-19 20:51:16+00:00,cooling_temperature,18.11940383405141
interpolation,2019-04-19 21:51:16+00:00,cooling_temperature,18.17822166819964
interpolation,2019-04-19 22:51:16+00:00,cooling_temperature,18.237039502347873
interpolation,2019-04-19 23:51:16+00:00,cooling_temperature,18.295857336496105
interpolation,2019-04-20 00:51:16+00:00,cooling_temperature,18.354675170644335
interpolation,2019-04-20 01:51:16+00:00,cooling_temperature,18.413493004792564
interpolation,2019-04-20 02:51:16+00:00,cooling_temperature,18.472310838940796
interpolation,2019-04-20 03:51:16+00:00,cooling_temperature,18.53112867308903
interpolation,2019-04-20 04:51:16+00:00,cooling_temperature,18.589946507237254
interpolation,2019-04-20 05:51:16+00:00,cooling_temperature,18.648764341385487
interpolation,2019-04-20 06:51:16+00:00,cooling_temperature,18.707582175533716
interpolation,2019-04-20 07:51:16+00:00,cooling_temperature,18.76640000968195
interpolation,2019-04-20 08:51:16+00:00,cooling_temperature,18.825217843830178
interpolation,2019-04-20 09:51:16+00:00,cooling_temperature,18.88403567797841
interpolation,2019-04-20 10:51:16+00:00,cooling_temperature,18.94285351212664
interpolation,2019-04-20 11:51:16+00:00,cooling_temperature,19.00167134627487
interpolation,2019-04-20 12:51:16+00:00,cooling_temperature,19.0604891804231
interpolation,2019-04-20 13:51:16+00:00,cooling_temperature,19.119307014571334
interpolation,2019-04-20 14:51:16+00:00,cooling_temperature,19.178124848719563
interpolation,2019-04-20 15:51:16+00:00,cooling_temperature,19.23694268286779
interpolation,2019-04-20 16:51:16+00:00,cooling_temperature,19.295760517016024
interpolation,2019-04-20 17:51:16+00:00,cooling_temperature,19.354578351164257
interpolation,2019-04-20 18:51:16+00:00,cooling_temperature,19.413396185312486
interpolation,2019-04-20 19:51:16+00:00,cooling_temperature,19.472214019460715
interpolation,2019-04-20 20:51:16+00:00,cooling_temperature,19.531031853608944
interpolation,2019-04-20 21:51:16+00:00,cooling_temperature,19.589849687757177
interpolation,2019-04-20 22:51:16+00:00,cooling_temperature,19.64866752190541
interpolation,2019-04-20 23:51:16+00:00,cooling_temperature,19.70748535605364
interpolation,2019-04-21 00:51:16+00:00,cooling_temperature,19.76630319020187
interpolation,2019-04-21 01:51:16+00:00,cooling_temperature,19.8251210243501
interpolation,2019-04-21 02:51:16+00:00,cooling_temperature,19.883938858498333
interpolation,2019-04-21 03:51:16+00:00,cooling_temperature,19.94275669264656
interpolation,2019-04-21 04:51:16+00:00,cooling_temperature,20.00157452679479
interpolation,2019-04-21 05:51:16+00:00,cooling_temperature,20.060392360943023
interpolation,2019-04-21 06:51:16+00:00,cooling_temperature,20.119210195091256
interpolation,2019-04-21 07:51:16+00:00,cooling_temperature,20.178028029239485
interpolation,2019-04-21 08:51:16+00:00,cooling_temperature,20.236845863387714
interpolation,2019-04-21 09:51:16+00:00,cooling_temperature,20.295663697535943
interpolation,2019-04-21 10:51:16+00:00,cooling_temperature,20.354481531684172
interpolation,2019-04-21 11:51:16+00:00,cooling_temperature,20.41329936583241
interpolation,2019-04-21 12:51:16+00:00,cooling_temperature,20.472117199980637
interpolation,2019-04-21 13:51:16+00:00,cooling_temperature,20.530935034128866
interpolation,2019-04-21 14:51:16+00:00,cooling_temperature,20.589752868277095
interpolation,2019-04-21 15:51:16+00:00,cooling_temperature,20.648570702425328
interpolation,2019-04-21 16:51:16+00:00,cooling_temperature,20.70738853657356
interpolation,2019-04-21 17:51:16+00:00,cooling_temperature,20.76620637072179
interpolation,2019-04-21 18:51:16+00:00,cooling_temperature,20.82502420487002
interpolation,2019-04-21 19:51:16+00:00,cooling_temperature,20.88384203901825
interpolation,2019-04-21 20:51:16+00:00,cooling_temperature,20.942659873166484
interpolation,2019-04-21 21:51:16+00:00,cooling_temperature,21.001477707314713
interpolation,2019-04-21 22:51:16+00:00,cooling_temperature,21.060295541462942
interpolation,2019-04-21 23:51:16+00:00,cooling_temperature,21.11911337561117
interpolation,2019-04-22 00:51:16+00:00,cooling_temperature,21.177931209759407
interpolation,2019-04-22 01:51:16+00:00,cooling_temperature,21.236749043907636
interpolation,2019-04-22 02:51:16+00:00,cooling_temperature,21.295566878055865
interpolation,2019-04-22 03:51:16+00:00,cooling_temperature,21.354384712204094
interpolation,2019-04-22 04:51:16+00:00,cooling_temperature,21.41320254635233
interpolation,2019-04-22 05:51:16+00:00,cooling_temperature,21.47202038050056
interpolation,2019-04-22 06:51:16+00:00,cooling_temperature,21.53083821464879
interpolation,2019-04-22 07:51:16+00:00,cooling_temperature,21.589656048797018
interpolation,2019-04-22 08:51:16+00:00,cooling_temperature,21.64847388294525
interpolation,2019-04-22 09:51:16+00:00,cooling_temperature,21.70729171709348
interpolation,2019-04-22 10:51:16+00:00,cooling_temperature,21.766109551241712
interpolation,2019-04-22 11:51:16+00:00,cooling_temperature,21.82492738538994
interpolation,2019-04-22 12:51:16+00:00,cooling_temperature,21.883745219538174
interpolation,2019-04-22 13:51:16+00:00,cooling_temperature,21.942563053686403
interpolation,2019-04-22 14:51:16+00:00,cooling_temperature,22.001380887834635
interpolation,2019-04-22 15:51:16+00:00,cooling_temperature,22.060198721982864
interpolation,2019-04-22 16:51:16+00:00,cooling_temperature,22.119016556131097
interpolation,2019-04-22 17:51:16+00:00,cooling_temperature,22.177834390279326
interpolation,2019-04-22 18:51:16+00:00,cooling_temperature,22.236652224427555
interpolation,2019-04-22 19:51:16+00:00,cooling_temperature,22.295470058575788
interpolation,2019-04-22 20:51:16+00:00,cooling_temperature,22.354287892724017
interpolation,2019-04-22 21:51:16+00:00,cooling_temperature,22.413105726872246
interpolation,2019-04-22 22:51:16+00:00,cooling_temperature,22.47192356102048
interpolation,2019-04-22 23:51:16+00:00,cooling_temperature,22.53074139516871
interpolation,2019-04-23 00:51:16+00:00,cooling_temperature,22.589559229316936
interpolation,2019-04-23 01:51:16+00:00,cooling_temperature,22.64837706346517
interpolation,2019-04-23 02:51:16+00:00,cooling_temperature,22.7071948976134
interpolation,2019-04-23 03:51:16+00:00,cooling_temperature,22.766012731761634
interpolation,2019-04-23 04:51:16+00:00,cooling_temperature,22.82483056590986
interpolation,2019-04-23 05:51:16+00:00,cooling_temperature,22.883648400058092
interpolation,2019-04-23 06:51:16+00:00,cooling_temperature,22.94246623420632
interpolation,2019-04-23 07:51:16+00:00,cooling_temperature,23.001284068354558
interpolation,2019-04-23 08:51:16+00:00,cooling_temperature,23.060101902502783
MICDEV001,2019-04-23 09:31:58+00:00,cooling_temperature,23.1
interpolation,2019-04-23 09:51:16+00:00,cooling_temperature,20.495946696279848
MICDEV001,2019-04-23 10:32:00+00:00,cooling_temperature,14.999999999999998
interpolation,2019-04-23 10:51:16+00:00,cooling_temperature,16.37445796614911
interpolation,2019-04-23 11:51:16+00:00,cooling_temperature,20.654776891872988
interpolation,2019-04-23 12:51:16+00:00,cooling_temperature,24.935095817596864
interpolation,2019-04-23 13:51:16+00:00,cooling_temperature,29.215414743320743
MICDEV001,2019-04-23 14:30:18+00:00,cooling_temperature,32.0
interpolation,2019-04-23 14:51:16+00:00,cooling_temperature,26.061094140516524
MICDEV001,2019-04-23 15:30:19+00:00,cooling_temperature,15.0
interpolation,2019-04-23 15:51:16+00:00,cooling_temperature,15.034897279289286
MICDEV001,2019-04-23 16:30:21+00:00,cooling_temperature,15.1
interpolation,2019-04-23 16:51:16+00:00,cooling_temperature,15.065158245419212
MICDEV001,2019-04-23 17:30:23+00:00,cooling_temperature,15.0
interpolation,2019-04-23 17:51:16+00:00,cooling_temperature,15.055407519018646
interpolation,2019-04-23 18:51:16+00:00,cooling_temperature,15.214599113964477
interpolation,2019-04-23 19:51:16+00:00,cooling_temperature,15.37379070891031
interpolation,2019-04-23 20:51:16+00:00,cooling_temperature,15.53298230385614
interpolation,2019-04-23 21:51:16+00:00,cooling_temperature,15.69217389880197
interpolation,2019-04-23 22:51:16+00:00,cooling_temperature,15.851365493747801
interpolation,2019-04-23 23:51:16+00:00,cooling_temperature,16.01055708869363
interpolation,2019-04-24 00:51:16+00:00,cooling_temperature,16.16974868363946
interpolation,2019-04-24 01:51:16+00:00,cooling_temperature,16.328940278585293
interpolation,2019-04-24 02:51:16+00:00,cooling_temperature,16.488131873531124
interpolation,2019-04-24 03:51:16+00:00,cooling_temperature,16.647323468476955
interpolation,2019-04-24 04:51:16+00:00,cooling_temperature,16.806515063422783
interpolation,2019-04-24 05:51:16+00:00,cooling_temperature,16.965706658368617
interpolation,2019-04-24 06:51:16+00:00,cooling_temperature,17.124898253314445
interpolation,2019-04-24 07:51:16+00:00,cooling_temperature,17.284089848260276
interpolation,2019-04-24 08:51:16+00:00,cooling_temperature,17.443281443206107
interpolation,2019-04-24 09:51:16+00:00,cooling_temperature,17.60247303815194
interpolation,2019-04-24 10:51:16+00:00,cooling_temperature,17.761664633097766
interpolation,2019-04-24 11:51:16+00:00,cooling_temperature,17.9208562280436
interpolation,2019-04-24 12:51:16+00:00,cooling_temperature,18.08004782298943
interpolation,2019-04-24 13:51:16+00:00,cooling_temperature,18.23923941793526
interpolation,2019-04-24 14:51:16+00:00,cooling_temperature,18.39843101288109
interpolation,2019-04-24 15:51:16+00:00,cooling_temperature,18.55762260782692
interpolation,2019-04-24 16:51:16+00:00,cooling_temperature,18.716814202772753
interpolation,2019-04-24 17:51:16+00:00,cooling_temperature,18.876005797718584
interpolation,2019-04-24 18:51:16+00:00,cooling_temperature,19.035197392664415
interpolation,2019-04-24 19:51:16+00:00,cooling_temperature,19.194388987610246
interpolation,2019-04-24 20:51:16+00:00,cooling_temperature,19.353580582556074
interpolation,2019-04-24 21:51:16+00:00,cooling_temperature,19.51277217750191
interpolation,2019-04-24 22:51:16+00:00,cooling_temperature,19.671963772447736
interpolation,2019-04-24 23:51:16+00:00,cooling_temperature,19.831155367393567
interpolation,2019-04-25 00:51:16+00:00,cooling_temperature,19.990346962339395
interpolation,2019-04-25 01:51:16+00:00,cooling_temperature,20.149538557285226
interpolation,2019-04-25 02:51:16+00:00,cooling_temperature,20.308730152231057
interpolation,2019-04-25 03:51:16+00:00,cooling_temperature,20.467921747176888
interpolation,2019-04-25 04:51:16+00:00,cooling_temperature,20.62711334212272
interpolation,2019-04-25 05:51:16+00:00,cooling_temperature,20.78630493706855
interpolation,2019-04-25 06:51:16+00:00,cooling_temperature,20.94549653201438
interpolation,2019-04-25 07:51:16+00:00,cooling_temperature,21.104688126960212
interpolation,2019-04-25 08:51:16+00:00,cooling_temperature,21.263879721906044
interpolation,2019-04-25 09:51:16+00:00,cooling_temperature,21.423071316851875
interpolation,2019-04-25 10:51:16+00:00,cooling_temperature,21.582262911797706
interpolation,2019-04-25 11:51:16+00:00,cooling_temperature,21.741454506743537
interpolation,2019-04-25 12:51:16+00:00,cooling_temperature,21.900646101689365
interpolation,2019-04-25 13:51:16+00:00,cooling_temperature,22.059837696635192
interpolation,2019-04-25 14:51:16+00:00,cooling_temperature,22.219029291581027
interpolation,2019-04-25 15:51:16+00:00,cooling_temperature,22.378220886526858
interpolation,2019-04-25 16:51:16+00:00,cooling_temperature,22.53741248147269
interpolation,2019-04-25 17:51:16+00:00,cooling_temperature,22.696604076418517
interpolation,2019-04-25 18:51:16+00:00,cooling_temperature,22.855795671364348
interpolation,2019-04-25 19:51:16+00:00,cooling_temperature,23.01498726631018
interpolation,2019-04-25 20:51:16+00:00,cooling_temperature,23.174178861256014
interpolation,2019-04-25 21:51:16+00:00,cooling_temperature,23.33337045620184
interpolation,2019-04-25 22:51:16+00:00,cooling_temperature,23.492562051147672
interpolation,2019-04-25 23:51:16+00:00,cooling_temperature,23.651753646093503
interpolation,2019-04-26 00:51:16+00:00,cooling_temperature,23.810945241039335
interpolation,2019-04-26 01:51:16+00:00,cooling_temperature,23.970136835985166
interpolation,2019-04-26 02:51:16+00:00,cooling_temperature,24.129328430930997
interpolation,2019-04-26 03:51:16+00:00,cooling_temperature,24.288520025876824
interpolation,2019-04-26 04:51:16+00:00,cooling_temperature,24.447711620822655
interpolation,2019-04-26 05:51:16+00:00,cooling_temperature,24.606903215768483
interpolation,2019-04-26 06:51:16+00:00,cooling_temperature,24.766094810714318
interpolation,2019-04-26 07:51:16+00:00,cooling_temperature,24.92528640566015
interpolation,2019-04-26 08:51:16+00:00,cooling_temperature,25.08447800060598
interpolation,2019-04-26 09:51:16+00:00,cooling_temperature,25.243669595551808
interpolation,2019-04-26 10:51:16+00:00,cooling_temperature,25.40286119049764
interpolation,2019-04-26 11:51:16+00:00,cooling_temperature,25.562052785443473
interpolation,2019-04-26 12:51:16+00:00,cooling_temperature,25.7212443803893
MICDEV001,2019-04-26 13:20:57+00:00,cooling_temperature,25.8
interpolation,2019-04-26 13:51:16+00:00,cooling_temperature,20.34602998334259
MICDEV001,2019-04-26 14:20:59+00:00,cooling_temperature,15.0
interpolation,2019-04-26 14:51:16+00:00,cooling_temperature,15.050458206053875
MICDEV001,2019-04-26 15:21:00+00:00,cooling_temperature,15.1
interpolation,2019-04-26 15:51:16+00:00,cooling_temperature,15.049583564686287
MICDEV001,2019-04-26 16:21:02+00:00,cooling_temperature,15.0
interpolation,2019-04-26 16:51:16+00:00,cooling_temperature,21.44806967984934
MICDEV001,2019-04-26 17:31:50+00:00,cooling_temperature,30.1
interpolation,2019-04-26 17:51:16+00:00,cooling_temperature,30.059903364819572
interpolation,2019-04-26 18:51:16+00:00,cooling_temperature,29.93610586340487
interpolation,2019-04-26 19:51:16+00:00,cooling_temperature,29.812308361990162
interpolation,2019-04-26 20:51:16+00:00,cooling_temperature,29.688510860575455
interpolation,2019-04-26 21:51:16+00:00,cooling_temperature,29.564713359160756
interpolation,2019-04-26 22:51:16+00:00,cooling_temperature,29.44091585774605
interpolation,2019-04-26 23:51:16+00:00,cooling_temperature,29.317118356331346
interpolation,2019-04-27 00:51:16+00:00,cooling_temperature,29.193320854916642
interpolation,2019-04-27 01:51:16+00:00,cooling_temperature,29.06952335350194
interpolation,2019-04-27 02:51:16+00:00,cooling_temperature,28.945725852087232
interpolation,2019-04-27 03:51:16+00:00,cooling_temperature,28.821928350672525
interpolation,2019-04-27 04:51:16+00:00,cooling_temperature,28.698130849257826
interpolation,2019-04-27 05:51:16+00:00,cooling_temperature,28.57433334784312
interpolation,2019-04-27 06:51:16+00:00,cooling_temperature,28.450535846428416
interpolation,2019-04-27 07:51:16+00:00,cooling_temperature,28.326738345013716
interpolation,2019-04-27 08:51:16+00:00,cooling_temperature,28.20294084359901
interpolation,2019-04-27 09:51:16+00:00,cooling_temperature,28.079143342184302
interpolation,2019-04-27 10:51:16+00:00,cooling_temperature,27.955345840769596
interpolation,2019-04-27 11:51:16+00:00,cooling_temperature,27.831548339354896
interpolation,2019-04-27 12:51:16+00:00,cooling_temperature,27.70775083794019
interpolation,2019-04-27 13:51:16+00:00,cooling_temperature,27.583953336525486
interpolation,2019-04-27 14:51:16+00:00,cooling_temperature,27.460155835110783
interpolation,2019-04-27 15:51:16+00:00,cooling_temperature,27.33635833369608
interpolation,2019-04-27 16:51:16+00:00,cooling_temperature,27.212560832281373
interpolation,2019-04-27 17:51:16+00:00,cooling_temperature,27.08876333086667
